50774099999,YICHUN,128.8333333,47.7,1957,2024
50775099999,HE GANG,130.2,47.35,1957,1991
50788099999,FUJIN,131.9833333,47.2333333,1956,2024
50834099999,TE PO SU K MIAO,121.367,46.5,1961,1991
50838099999,QARSAN SOUTHEAST,122.05,46.217,1956,1961
50844099999,TAILAI,123.45,46.4,1961,2024
50853099999,WANG KUI,126.483,46.833,1957,1991
50854099999,ANDA,125.3166666,46.3833333,1956,2024
50862099999,TIE LI,128.033,47.067,1957,1991
50873099999,CHIA MU SSU CHIAMUEZE,130.333,46.817,1956,1961
50877099999,YI LAN,129.55,46.3,1961,1991
50888099999,BAOQING,132.1833333,46.3166666,1957,2024
50915099999,ULIASTAI,116.9666666,45.5166666,1956,2024
50936099999,BAICHENG NORTHEAST,122.85,45.633,1956,1961
50949099999,QIAN GORLOS,124.8666666,45.0833333,1956,2024
50953099999,HARBIN,126.5666666,45.9333333,1956,2024
50963099999,TONGHE,128.7333333,45.9666666,1956,2024
50968099999,SHANGZHI,127.9666666,45.2166666,1956,2024
50978099999,JIXI,130.9166666,45.3,1956,2024
50983099999,HULIN,132.9666666,45.7666666,1973,2024
51053099999,KABA HE,86.35,48.05,1962,2024
51068099999,FUHAI BURULTOKAY,87.383,47.1,1962,1997
51076099999,ALTAY,88.0833333,47.7333333,1956,2024
51077099999,BOGUS CHINESE,88.367,47.167,1957,1957
51087099999,FUYUN,89.5166666,46.9833333,1956,2024
51133099999,TACHENG,83,46.7333333,1962,2024
51156099999,HOBOKSAR,85.75,46.8166666,1956,2024
51186099999,QINGHE QINGGLI,90.4,46.717,1962,1997
51232099999,PA ERH LU K O MOUNTAIN,82.567,45.95,1962,1997
51241099999,TO LI,83.617,45.95,1957,1997
51243099999,KARAMAY,84.85,45.6,1962,2024
51288099999,BAYTIK SHAN,90.5333333,45.3666666,1961,2023
51330099999,BOLE BORTALA,82.067,44.917,1962,1997
51334099999,JINGHE,82.8166666,44.5666666,1956,2024
51346099999,KUYTUN,84.967,44.433,1956,1996
51352099999,PAO TAI EAST,85.6,44.817,1956,1957
51356099999,SHIHEZI,86.033,44.3,1956,1996
51365099999,FUKANG,87.983,44.15,1962,1997
51379099999,QITAI,89.5666666,44.0166666,1956,2024
51430099999,INING,81.283,43.917,1956,1958
51431099999,YINING,81.3333333,43.95,1958,2023
51437099999,ZHAOSU MONGGOLKURE,81.117,43.167,1962,1997
51463099999,WU LU MU QI,87.6166666,43.7833333,1956,2024
51463599999,DIWOPU,87.474244,43.907106,1985,2024
51467099999,BALGUNTAY,86.3333333,42.6666666,1962,2023
51477099999,PAU YANG HU,88.467,43.2,1962,1997
51495099999,SHISANJIANFANG,91.7333333,43.2166666,1956,2024
51496099999,YIWANQUAN,92.1,43.383,1989,1992
51526099999,CHUGIRTY,80.85,42.8,1962,1997
51542099999,BAYANBULAK,84.15,43.0333333,1962,2024
51567099999,YANQI,86.567,42.05,1956,1996
51573099999,TURPAN,89.2333333,42.95,1956,2024
51581099999,SHANSHAN PIQAN,90.25,42.917,1989,1993
51628099999,WEN SU,80.233,41.267,1956,1996
51633099999,BAICHENG BAY,81.867,41.767,1962,1997
51638099999,KUQA SOUTHWEST,81.683,41.3,1962,1962
51642099999,LUNTAI BUGUR,84.167,41.783,1962,1997
51644099999,KUQA,82.95,41.7166666,1956,2024
51656099999,KORLA,85.8166666,41.7333333,1962,2024
51701099999,SAI K O LO T E MA,75.383,40.45,1962,1997
51705099999,AR TUX,76.167,39.667,1956,1997
51706099999,TEJAN,76.35,39.7,1956,1957
51709099999,KASHI,76.019956,39.542922,1957,2024
51711099999,AKQI,78.45,40.9333333,1957,2024
51716099999,BACHU,78.5666666,39.8,1956,2024
51720099999,CH I LAN TAI,79.533,40.533,1962,1997
51730099999,ALAR,81.05,40.5,1962,2024
51747099999,TAZHONG,83.6666666,39,2001,2024
51765099999,TIKANLIK,87.7,40.6333333,1957,2024
51777099999,RUOQIANG,88.1666666,39.0333333,1956,2023
51804099999,P U LI,75.233,37.783,1957,1960
51811099999,SHACHE,77.2666666,38.4333333,1956,2024
51818099999,PISHAN,78.2833333,37.6166666,1962,2024
51828099999,HOTAN,79.9333333,37.1333333,1956,2024
51839099999,MINFENG,82.7166666,37.0666666,1962,2000
51848099999,ANDIR,83.65,37.933,1962,1998
51855099999,QIEMO QARQAN,85.55,38.15,1956,2000
51886099999,MANGNAI,90.85,38.25,1961,2024
51895099999,ZILIUJING WEST,91.483,37.85,1956,1961
51915099999,SOGAT SOUTHWEST,78,36.333,1957,1958
51931099999,YUTIAN KERIYA,81.7,36.867,1956,2000
52101099999,BARKOL,92.85,43.583,1962,1997
52112099999,NAOMAOHU,95.1333333,43.6,2003,2024
52118099999,YIWU,94.7,43.2666666,1962,2002
52203099999,HAMI,93.5166667,42.8166667,1956,2024
52267099999,EJIN QI,101.0666666,41.95,1960,2023
52268099999,APPROXIMATE LOCALE,101.667,42.083,1980,1981
52313099999,XING XING XIA,95.133,41.783,1956,1996
52323099999,MAZONG SHAN,97.0333333,41.8,1962,2024
52343099999,SHU LUN CHING,100,41.95,1961,1961
52353099999,DALAIN HOB EAST,100.883,41.967,1957,1958
52378099999,GUAIZIHU,102.3666666,41.3666666,1962,2024
52391099999,PANG TING TO TO KAI,103.967,41.75,1961,1964
52418099999,DUNHUANG,94.6833333,40.15,1956,2023
52424099999,AN XI,96,40.5,1957,1998
52434099999,YUMENZHEN NORTHEAST,97.183,40.467,1962,1962
